jwt_secret_length,cookie_secure,cookie_httponly,session_timeout,vulnerability,severity
23,0,1,3280,unknown,unknown
41,0,1,673,unknown,unknown
42,1,1,1614,unknown,unknown
21,1,1,648,unknown,unknown
44,1,1,6639,unknown,unknown
31,1,1,2190,unknown,unknown
10,1,0,2037,unknown,unknown
39,1,1,4679,unknown,unknown
37,1,1,1986,unknown,unknown
29,1,1,3998,unknown,unknown
6,0,1,1071,unknown,unknown
15,0,1,2167,unknown,unknown
22,1,1,2475,unknown,unknown
51,1,1,2051,unknown,unknown
56,0,1,5176,unknown,unknown
53,0,0,3421,unknown,unknown
18,0,1,2083,unknown,unknown
38,0,0,1825,unknown,unknown
29,0,1,2518,unknown,unknown
14,1,1,2852,unknown,unknown
32,0,1,2050,unknown,unknown
33,1,1,2435,unknown,unknown
51,1,1,2726,unknown,unknown
13,1,0,2697,unknown,unknown
14,0,1,3262,unknown,unknown
30,1,1,3470,unknown,unknown
21,0,1,2758,unknown,unknown
15,0,1,2002,unknown,unknown
41,0,1,2206,unknown,unknown
54,1,1,3986,unknown,unknown
34,1,1,3014,unknown,unknown
43,1,1,2154,unknown,unknown
37,1,1,3435,unknown,unknown
43,1,1,362,unknown,unknown
21,0,1,2158,unknown,unknown
14,1,1,2412,unknown,unknown
34,1,0,3825,unknown,unknown
30,1,1,2195,unknown,unknown
17,1,1,435,unknown,unknown
42,1,1,1826,unknown,unknown
21,1,1,376,unknown,unknown
48,0,1,4399,unknown,unknown
24,1,0,2873,unknown,unknown
42,1,1,1811,unknown,unknown
63,1,1,1946,unknown,unknown
32,0,1,1840,unknown,unknown
8,1,0,2057,unknown,unknown
18,0,1,2683,unknown,unknown
30,1,1,5183,unknown,unknown
29,1,1,2958,unknown,unknown
33,1,1,1225,unknown,unknown
38,0,1,2596,unknown,unknown
30,1,1,2510,unknown,unknown
34,1,1,1994,unknown,unknown
27,1,1,1485,unknown,unknown
40,1,0,1579,unknown,unknown
44,0,0,840,unknown,unknown
12,1,1,2747,unknown,unknown
47,0,1,2671,unknown,unknown
33,1,1,2750,unknown,unknown
7,0,1,2947,unknown,unknown
37,1,0,2469,unknown,unknown
49,1,0,3021,unknown,unknown
33,1,1,658,unknown,unknown
16,0,0,2833,unknown,unknown
32,0,0,2785,unknown,unknown
30,1,1,3155,unknown,unknown
14,0,1,2272,unknown,unknown
36,1,0,2705,unknown,unknown
14,1,1,3332,unknown,unknown
26,0,1,1843,unknown,unknown
21,1,1,3198,unknown,unknown
53,0,1,883,unknown,unknown
36,0,1,2659,unknown,unknown
17,1,1,3378,unknown,unknown
25,0,1,3058,unknown,unknown
43,0,1,3514,unknown,unknown
13,0,1,3052,unknown,unknown
36,1,1,2999,unknown,unknown
37,1,0,2565,unknown,unknown
50,0,1,3286,unknown,unknown
35,0,1,1733,unknown,unknown
38,0,1,2431,unknown,unknown
32,1,1,1854,unknown,unknown
33,0,1,3064,unknown,unknown
10,0,1,2107,unknown,unknown
28,1,1,434,unknown,unknown
25,1,1,2730,unknown,unknown
25,1,0,2625,unknown,unknown
45,0,1,2719,unknown,unknown
28,1,0,3333,unknown,unknown
59,0,1,3016,unknown,unknown
42,1,1,805,unknown,unknown
59,0,1,2551,unknown,unknown
29,1,1,1998,unknown,unknown
45,1,1,6674,unknown,unknown
26,0,1,1960,unknown,unknown
64,1,1,3186,unknown,unknown
36,1,1,2696,unknown,unknown
10,0,0,756,unknown,unknown
12,1,0,2817,unknown,unknown
56,0,0,1921,unknown,unknown
40,1,1,2799,unknown,unknown
13,1,1,2532,unknown,unknown
36,1,1,3524,unknown,unknown
59,0,1,2386,unknown,unknown
33,1,0,1805,unknown,unknown
20,0,1,4315,unknown,unknown
18,0,1,4243,unknown,unknown
36,1,1,2216,unknown,unknown
25,1,0,2925,unknown,unknown
12,1,1,1812,unknown,unknown
31,1,1,785,unknown,unknown
22,1,1,3143,unknown,unknown
41,1,0,627,unknown,unknown
6,1,0,1456,unknown,unknown
37,1,1,3126,unknown,unknown
56,0,0,2581,unknown,unknown
10,1,1,4112,unknown,unknown
14,1,1,480,unknown,unknown
37,1,0,2301,unknown,unknown
54,1,1,2711,unknown,unknown
17,0,1,1858,unknown,unknown
23,0,1,3190,unknown,unknown
7,1,1,3732,unknown,unknown
19,1,1,5988,unknown,unknown
21,0,1,3238,unknown,unknown
6,1,1,340,unknown,unknown
43,0,1,4819,unknown,unknown
26,0,1,1481,unknown,unknown
32,0,1,2995,unknown,unknown
24,1,0,2993,unknown,unknown
45,1,1,3344,unknown,unknown
22,1,1,3303,unknown,unknown
57,1,1,6926,unknown,unknown
64,1,0,2541,unknown,unknown
29,0,1,2755,unknown,unknown
30,1,1,2600,unknown,unknown
34,1,1,2534,unknown,unknown
21,1,1,2958,unknown,unknown
60,1,1,3296,unknown,unknown
40,1,1,1782,unknown,unknown
29,0,1,956,unknown,unknown
41,1,1,2864,unknown,unknown
25,1,1,2618,unknown,unknown
44,1,0,2969,unknown,unknown
42,1,1,3224,unknown,unknown
5,1,1,939,unknown,unknown
40,1,1,2940,unknown,unknown
11,0,1,3142,unknown,unknown
38,0,0,1945,unknown,unknown
40,1,1,876,unknown,unknown
44,1,1,2784,unknown,unknown
36,1,1,2519,unknown,unknown
37,1,0,5421,unknown,unknown
36,1,1,2504,unknown,unknown
16,1,0,1730,unknown,unknown
33,1,1,2426,unknown,unknown
5,0,0,2197,unknown,unknown
40,1,1,3030,unknown,unknown
7,1,1,1666,unknown,unknown
39,1,1,2735,unknown,unknown
7,1,0,896,unknown,unknown
9,1,1,2187,unknown,unknown
43,1,1,2916,unknown,unknown
23,1,1,2328,unknown,unknown
41,0,1,1984,unknown,unknown
14,0,1,3442,unknown,unknown
46,1,1,2076,unknown,unknown
33,1,1,2384,unknown,unknown
48,1,1,2771,unknown,unknown
22,1,0,2145,unknown,unknown
20,0,0,3373,unknown,unknown
32,0,1,2326,unknown,unknown
33,1,1,2924,unknown,unknown
19,0,1,1586,unknown,unknown
42,1,0,6569,unknown,unknown
62,0,1,2506,unknown,unknown
6,1,1,764,unknown,unknown
10,1,0,2477,unknown,unknown
36,1,1,2810,unknown,unknown
30,1,1,3350,unknown,unknown
35,0,1,1029,unknown,unknown
37,1,1,4014,unknown,unknown
27,0,1,3148,unknown,unknown
29,1,1,3318,unknown,unknown
6,1,1,4427,unknown,unknown
36,1,0,3269,unknown,unknown
49,1,1,2211,unknown,unknown
25,1,1,917,unknown,unknown
48,1,1,1916,unknown,unknown
42,1,1,2219,unknown,unknown
33,1,1,3071,unknown,unknown
14,0,1,3427,unknown,unknown
12,1,1,3147,unknown,unknown
11,1,1,2442,unknown,unknown
17,1,1,2898,unknown,unknown
34,1,1,4656,unknown,unknown
41,1,1,2084,unknown,unknown
39,1,1,2555,unknown,unknown
19,0,1,2548,unknown,unknown
44,0,1,1303,unknown,unknown
34,1,1,6975,unknown,unknown
62,0,1,2356,unknown,unknown
35,0,1,2446,unknown,unknown
22,1,1,2655,unknown,unknown
27,1,1,2868,unknown,unknown
48,1,1,2144,unknown,unknown
33,1,1,3500,unknown,unknown
29,0,1,2740,unknown,unknown
27,1,1,4040,unknown,unknown
35,0,1,368,unknown,unknown
46,1,0,2429,unknown,unknown
15,1,1,1962,unknown,unknown
32,0,0,4621,unknown,unknown
37,1,0,487,unknown,unknown
20,0,0,2653,unknown,unknown
27,1,1,3548,unknown,unknown
10,1,0,4497,unknown,unknown
11,0,0,3937,unknown,unknown
34,1,0,2841,unknown,unknown
43,1,0,386,unknown,unknown
25,1,1,3150,unknown,unknown
9,1,0,1316,unknown,unknown
17,0,1,2818,unknown,unknown
16,0,0,431,unknown,unknown
47,0,1,2491,unknown,unknown
26,0,0,1945,unknown,unknown
20,0,0,3253,unknown,unknown
35,0,1,411,unknown,unknown
8,1,1,2072,unknown,unknown
43,0,1,2734,unknown,unknown
8,1,0,3077,unknown,unknown
13,1,0,3437,unknown,unknown
37,1,0,2481,unknown,unknown
5,1,1,2267,unknown,unknown
55,1,0,2961,unknown,unknown
56,0,0,358,unknown,unknown
30,0,1,5743,unknown,unknown
31,1,1,3120,unknown,unknown
36,0,1,2914,unknown,unknown
40,1,0,4089,unknown,unknown
29,0,1,3358,unknown,unknown
38,0,1,1544,unknown,unknown
19,0,1,7108,unknown,unknown
62,0,0,5281,unknown,unknown
15,0,1,2512,unknown,unknown
35,1,0,3149,unknown,unknown
50,0,1,2296,unknown,unknown
14,1,1,4182,unknown,unknown
13,1,1,1771,unknown,unknown
55,1,1,2316,unknown,unknown
25,1,0,3345,unknown,unknown
49,1,0,1881,unknown,unknown
64,1,0,4161,unknown,unknown
44,0,1,1649,unknown,unknown
35,0,1,2314,unknown,unknown
26,1,1,2883,unknown,unknown
47,0,1,3466,unknown,unknown
42,1,1,2814,unknown,unknown
28,0,0,5533,unknown,unknown
12,1,1,2952,unknown,unknown
24,1,1,2840,unknown,unknown
21,0,1,1918,unknown,unknown
9,0,1,2542,unknown,unknown
29,0,1,2998,unknown,unknown
43,1,1,981,unknown,unknown
11,0,1,2632,unknown,unknown
53,0,0,420,unknown,unknown
40,1,0,565,unknown,unknown
23,1,1,2928,unknown,unknown
14,0,0,2437,unknown,unknown
41,0,0,2749,unknown,unknown
8,1,0,2637,unknown,unknown
35,0,1,1492,unknown,unknown
16,1,0,2793,unknown,unknown
29,1,1,2678,unknown,unknown
37,1,1,1806,unknown,unknown
28,1,0,6653,unknown,unknown
55,1,1,3126,unknown,unknown
15,0,1,1460,unknown,unknown
28,1,0,6093,unknown,unknown
35,0,1,1177,unknown,unknown
5,0,0,515,unknown,unknown
35,0,1,1449,unknown,unknown
30,1,1,6863,unknown,unknown
46,1,1,875,unknown,unknown
7,0,1,1987,unknown,unknown
53,0,1,1951,unknown,unknown
40,1,1,2400,unknown,unknown
34,1,1,4455,unknown,unknown
43,0,1,1984,unknown,unknown
35,0,1,2776,unknown,unknown
31,0,1,2968,unknown,unknown
28,0,0,2773,unknown,unknown
30,1,1,6303,unknown,unknown
58,1,0,2781,unknown,unknown
15,1,1,3872,unknown,unknown
37,1,1,2370,unknown,unknown
39,1,1,4166,unknown,unknown
22,0,1,2383,unknown,unknown
8,1,1,2952,unknown,unknown
62,0,1,4126,unknown,unknown
8,1,0,2457,unknown,unknown
18,0,1,641,unknown,unknown
43,1,1,2339,unknown,unknown
23,1,1,6408,unknown,unknown
28,1,0,2613,unknown,unknown
13,1,0,3177,unknown,unknown
58,1,1,1085,unknown,unknown
14,0,1,2302,unknown,unknown
56,0,1,3211,unknown,unknown
37,0,1,2539,unknown,unknown
55,1,1,455,unknown,unknown
39,1,1,6611,unknown,unknown
23,1,1,5288,unknown,unknown
22,1,1,2903,unknown,unknown
60,1,1,3146,unknown,unknown
24,1,1,2090,unknown,unknown
24,1,1,2735,unknown,unknown
9,0,0,1897,unknown,unknown
41,0,1,2371,unknown,unknown
25,1,1,1818,unknown,unknown
14,1,1,865,unknown,unknown
41,1,0,1929,unknown,unknown
61,1,1,6996,unknown,unknown
45,1,0,3329,unknown,unknown
8,0,1,3187,unknown,unknown
11,0,0,1775,unknown,unknown
7,0,1,1281,unknown,unknown
7,0,1,2302,unknown,unknown
9,1,1,1992,unknown,unknown
50,0,0,2941,unknown,unknown
39,1,0,4301,unknown,unknown
22,1,1,2970,unknown,unknown
31,1,1,2408,unknown,unknown
12,0,1,1639,unknown,unknown
30,1,1,602,unknown,unknown
5,1,1,3422,unknown,unknown
28,0,0,3013,unknown,unknown
10,1,1,2862,unknown,unknown
8,1,1,2567,unknown,unknown
37,1,1,3195,unknown,unknown
46,1,1,2871,unknown,unknown
49,1,1,2526,unknown,unknown
11,1,1,1005,unknown,unknown
25,1,0,3045,unknown,unknown
17,1,1,1818,unknown,unknown
13,1,1,3122,unknown,unknown
7,0,0,2617,unknown,unknown
40,1,0,3069,unknown,unknown
27,1,1,4775,unknown,unknown
35,0,0,1260,unknown,unknown
11,1,1,2027,unknown,unknown
54,1,1,3356,unknown,unknown
5,1,1,1285,unknown,unknown
34,1,1,2364,unknown,unknown
29,1,1,7038,unknown,unknown
34,1,1,5295,unknown,unknown
6,1,1,2847,unknown,unknown
23,0,1,3448,unknown,unknown
17,1,1,2858,unknown,unknown
63,1,1,2756,unknown,unknown
34,1,1,782,unknown,unknown
13,0,0,2737,unknown,unknown
48,1,0,4901,unknown,unknown
62,0,1,3016,unknown,unknown
21,1,1,1519,unknown,unknown
47,1,0,3329,unknown,unknown
64,1,1,4026,unknown,unknown
8,1,1,3102,unknown,unknown
7,1,1,4887,unknown,unknown
12,1,1,3762,unknown,unknown
16,1,0,2313,unknown,unknown
29,0,1,2758,unknown,unknown
47,0,1,2011,unknown,unknown
33,1,1,533,unknown,unknown
64,1,1,6471,unknown,unknown
32,0,1,1093,unknown,unknown
40,1,1,2714,unknown,unknown
18,1,1,1761,unknown,unknown
6,1,1,2202,unknown,unknown
35,0,1,399,unknown,unknown
40,1,1,2559,unknown,unknown
33,1,0,3185,unknown,unknown
22,1,1,2055,unknown,unknown
60,1,1,3956,unknown,unknown
15,1,0,4257,unknown,unknown
10,0,1,3247,unknown,unknown
31,1,1,3450,unknown,unknown
38,0,1,2230,unknown,unknown
17,1,1,3498,unknown,unknown
24,0,0,6793,unknown,unknown
63,1,1,4586,unknown,unknown
32,0,1,4756,unknown,unknown
6,0,0,2257,unknown,unknown
32,0,1,3484,unknown,unknown
8,0,1,6772,unknown,unknown
25,1,1,2058,unknown,unknown
25,0,1,4138,unknown,unknown
21,1,1,407,unknown,unknown
46,0,1,2839,unknown,unknown
38,0,1,1936,unknown,unknown
36,1,1,2051,unknown,unknown
42,0,0,946,unknown,unknown
26,1,1,719,unknown,unknown
35,0,0,924,unknown,unknown
40,1,1,2064,unknown,unknown
36,1,1,3371,unknown,unknown
45,1,1,2306,unknown,unknown
33,0,1,1804,unknown,unknown
16,0,0,789,unknown,unknown
15,1,1,2387,unknown,unknown
45,1,0,5561,unknown,unknown
17,1,1,2978,unknown,unknown
26,0,1,2290,unknown,unknown
37,1,0,1845,unknown,unknown
51,1,1,3536,unknown,unknown
16,1,0,6513,unknown,unknown
51,1,0,6821,unknown,unknown
19,0,1,3748,unknown,unknown
19,1,1,1988,unknown,unknown
49,1,1,3171,unknown,unknown
28,1,0,2813,unknown,unknown
32,0,0,2461,unknown,unknown
45,1,1,3596,unknown,unknown
16,1,0,2513,unknown,unknown
47,1,1,3399,unknown,unknown
27,0,1,4348,unknown,unknown
41,1,0,4749,unknown,unknown
41,0,1,3274,unknown,unknown
20,0,1,4210,unknown,unknown
45,1,1,3584,unknown,unknown
11,1,1,1932,unknown,unknown
43,0,1,1999,unknown,unknown
20,1,0,2933,unknown,unknown
48,0,0,2329,unknown,unknown
32,0,0,2665,unknown,unknown
31,1,1,2568,unknown,unknown
10,0,1,2782,unknown,unknown
21,1,1,4278,unknown,unknown
5,1,0,554,unknown,unknown
48,1,1,3804,unknown,unknown
7,1,1,3512,unknown,unknown
32,0,1,3535,unknown,unknown
39,0,1,2779,unknown,unknown
40,1,0,5309,unknown,unknown
42,1,1,3476,unknown,unknown
62,0,1,1155,unknown,unknown
52,1,1,1443,unknown,unknown
10,1,1,2162,unknown,unknown
26,0,1,2500,unknown,unknown
45,1,1,740,unknown,unknown
62,0,0,3001,unknown,unknown
15,1,1,1907,unknown,unknown
21,1,1,3438,unknown,unknown
39,1,1,7059,unknown,unknown
30,0,1,3583,unknown,unknown
28,1,0,3093,unknown,unknown
40,1,0,4761,unknown,unknown
26,0,1,1855,unknown,unknown
50,0,0,3781,unknown,unknown
37,1,1,603,unknown,unknown
44,0,0,705,unknown,unknown
33,1,1,1959,unknown,unknown
8,1,1,3447,unknown,unknown
24,1,1,2000,unknown,unknown
33,1,0,2465,unknown,unknown
38,1,1,1964,unknown,unknown
34,1,1,2691,unknown,unknown
49,1,1,2511,unknown,unknown
40,1,1,3084,unknown,unknown
8,0,0,2677,unknown,unknown
43,1,1,2271,unknown,unknown
27,1,1,3108,unknown,unknown
43,0,1,2239,unknown,unknown
37,0,1,3304,unknown,unknown
22,1,1,2040,unknown,unknown
44,0,1,3331,unknown,unknown
25,1,0,3465,unknown,unknown
35,0,1,726,unknown,unknown
32,0,1,747,unknown,unknown
32,0,1,1831,unknown,unknown
26,0,1,2695,unknown,unknown
8,1,1,3062,unknown,unknown
32,1,1,3399,unknown,unknown
56,0,1,6331,unknown,unknown
13,1,1,1425,unknown,unknown
45,1,1,456,unknown,unknown
47,0,1,3316,unknown,unknown
38,1,1,522,unknown,unknown
36,1,0,2861,unknown,unknown
29,0,1,2935,unknown,unknown
45,0,1,3244,unknown,unknown
40,1,1,3480,unknown,unknown
39,0,1,557,unknown,unknown
47,0,0,2449,unknown,unknown
38,0,0,2365,unknown,unknown
13,1,1,2792,unknown,unknown
23,0,0,2665,unknown,unknown
32,0,1,1785,unknown,unknown
31,0,1,2008,unknown,unknown
28,0,0,369,unknown,unknown
7,1,1,2672,unknown,unknown
37,0,1,4579,unknown,unknown
42,1,1,2304,unknown,unknown
20,0,1,4630,unknown,unknown
20,0,0,3865,unknown,unknown
12,0,1,2692,unknown,unknown
14,1,1,3372,unknown,unknown
22,1,1,2775,unknown,unknown
28,1,0,2733,unknown,unknown
45,1,1,4406,unknown,unknown
52,1,1,1851,unknown,unknown
45,1,1,2456,unknown,unknown
33,1,1,2894,unknown,unknown
35,0,1,3106,unknown,unknown
8,0,1,2002,unknown,unknown
63,1,0,3101,unknown,unknown
31,1,1,2280,unknown,unknown
26,1,1,3563,unknown,unknown
29,0,1,4558,unknown,unknown
8,1,1,2802,unknown,unknown
24,1,0,3993,unknown,unknown
5,1,0,3297,unknown,unknown
6,1,0,1495,unknown,unknown
37,0,0,2029,unknown,unknown
27,1,1,6170,unknown,unknown
64,1,1,1866,unknown,unknown
11,1,1,2112,unknown,unknown
38,1,1,2064,unknown,unknown
32,1,1,2294,unknown,unknown
49,1,0,2181,unknown,unknown
10,1,1,2232,unknown,unknown
21,0,1,2878,unknown,unknown
38,0,1,2680,unknown,unknown
47,1,1,2139,unknown,unknown
25,0,1,2818,unknown,unknown
5,1,0,3077,unknown,unknown
42,1,1,2019,unknown,unknown
15,0,1,4642,unknown,unknown
43,1,1,3344,unknown,unknown
11,0,0,2797,unknown,unknown
30,1,1,781,unknown,unknown
43,1,1,2564,unknown,unknown
18,0,1,462,unknown,unknown
10,0,1,3112,unknown,unknown
10,1,1,3302,unknown,unknown
27,0,1,2068,unknown,unknown
30,1,1,2615,unknown,unknown
22,0,1,3463,unknown,unknown
30,1,1,4623,unknown,unknown
28,1,1,372,unknown,unknown
10,1,0,3977,unknown,unknown
7,1,1,3387,unknown,unknown
14,0,0,1957,unknown,unknown
40,0,1,3154,unknown,unknown
34,1,1,3636,unknown,unknown
21,1,1,1352,unknown,unknown
11,1,0,2577,unknown,unknown
29,1,1,2558,unknown,unknown
29,0,1,3280,unknown,unknown
40,1,0,3165,unknown,unknown
44,0,1,2614,unknown,unknown
52,1,1,2826,unknown,unknown
26,1,1,2043,unknown,unknown
18,1,1,2043,unknown,unknown
30,1,1,2063,unknown,unknown
32,0,0,2365,unknown,unknown
12,1,1,2402,unknown,unknown
10,0,0,6037,unknown,unknown
32,0,1,2890,unknown,unknown
23,1,1,2448,unknown,unknown
33,1,1,2120,unknown,unknown
21,1,1,855,unknown,unknown
39,1,1,3204,unknown,unknown
37,1,1,3330,unknown,unknown
42,1,0,1568,unknown,unknown
51,1,0,1901,unknown,unknown
33,1,1,2960,unknown,unknown
8,0,1,3007,unknown,unknown
61,1,1,2736,unknown,unknown
57,1,1,490,unknown,unknown
31,1,1,606,unknown,unknown
13,1,0,2777,unknown,unknown
43,0,0,2749,unknown,unknown
40,1,0,2049,unknown,unknown
38,0,1,2560,unknown,unknown
44,0,1,2884,unknown,unknown
45,1,1,2276,unknown,unknown
33,1,1,6506,unknown,unknown
42,1,0,3161,unknown,unknown
23,0,1,2368,unknown,unknown
14,1,1,3387,unknown,unknown
57,1,1,2846,unknown,unknown
62,0,1,2986,unknown,unknown
39,1,1,2435,unknown,unknown
24,1,0,2393,unknown,unknown
43,1,1,4371,unknown,unknown
8,0,1,3487,unknown,unknown
15,1,1,1932,unknown,unknown
48,1,0,1719,unknown,unknown
20,1,0,470,unknown,unknown
45,1,1,743,unknown,unknown
30,1,0,2705,unknown,unknown
19,1,1,2268,unknown,unknown
48,0,1,3094,unknown,unknown
29,0,1,1990,unknown,unknown
8,0,1,4462,unknown,unknown
