jwt_secret_length,cookie_secure,cookie_httponly,session_timeout,vulnerability,severity
48,1,1,561,none,low
29,0,0,3265,insecure_cookie,high
63,1,1,3266,none,low
15,1,1,3267,weak_jwt_secret,high
19,0,1,3268,insecure_cookie,high
36,1,0,3269,missing_httponly,medium
34,1,1,6870,long_session,medium
35,0,1,568,insecure_cookie,high
9,1,1,3272,weak_jwt_secret,high
24,1,0,3273,missing_httponly,medium
41,0,1,3274,insecure_cookie,high
39,1,1,3275,none,low
40,1,1,3276,none,low
14,0,0,6877,weak_jwt_secret,high
29,1,1,575,none,low
46,1,1,3279,none,low
23,0,1,3280,insecure_cookie,high
45,1,0,3281,missing_httponly,medium
8,1,1,3282,weak_jwt_secret,high
18,0,1,3283,insecure_cookie,high
34,1,1,6884,long_session,medium
28,1,0,582,missing_httponly,medium
50,0,1,3286,insecure_cookie,high
13,1,1,3287,weak_jwt_secret,high
23,1,1,3288,none,low
39,0,0,3289,insecure_cookie,high
33,1,1,3290,none,low
55,1,1,6891,long_session,medium
7,0,1,589,weak_jwt_secret,high
28,1,0,3293,missing_httponly,medium
44,1,1,3294,none,low
38,0,1,3295,insecure_cookie,high
60,1,1,3296,none,low
12,1,0,3297,weak_jwt_secret,high
17,0,1,6898,insecure_cookie,high
32,1,1,596,none,low
22,1,1,3300,none,low
32,0,0,3301,insecure_cookie,high
6,1,1,3302,weak_jwt_secret,high
22,1,1,3303,none,low
37,0,1,3304,insecure_cookie,high
27,1,0,6905,missing_httponly,medium
37,1,1,603,none,low
11,0,1,3307,weak_jwt_secret,high
27,1,1,3308,none,low
42,1,0,3309,missing_httponly,medium
32,0,1,3310,insecure_cookie,high
42,1,1,3311,none,low
5,1,1,6912,weak_jwt_secret,high
16,0,0,610,insecure_cookie,high
47,1,1,3314,none,low
37,1,1,3315,none,low
47,0,1,3316,insecure_cookie,high
10,1,0,3317,weak_jwt_secret,high
21,1,1,3318,none,low
35,0,1,6919,insecure_cookie,high
21,1,1,617,none,low
52,1,0,3321,missing_httponly,medium
15,0,1,3322,weak_jwt_secret,high
26,1,1,3323,none,low
40,1,1,3324,none,low
26,0,0,3325,insecure_cookie,high
57,1,1,6926,long_session,medium
9,1,1,624,weak_jwt_secret,high
31,0,1,3328,insecure_cookie,high
45,1,0,3329,missing_httponly,medium
31,1,1,3330,none,low
62,0,1,3331,insecure_cookie,high
14,1,1,3332,weak_jwt_secret,high
20,1,0,6933,missing_httponly,medium
33,0,1,631,insecure_cookie,high
36,1,1,3335,none,low
34,1,1,3336,none,low
8,0,0,3337,weak_jwt_secret,high
25,1,1,3338,none,low
38,1,1,3339,none,low
20,0,1,6940,insecure_cookie,high
39,1,0,638,missing_httponly,medium
13,1,1,3342,weak_jwt_secret,high
30,0,1,3343,insecure_cookie,high
43,1,1,3344,none,low
25,1,0,3345,missing_httponly,medium
44,0,1,3346,insecure_cookie,high
7,1,1,6947,weak_jwt_secret,high
19,1,1,645,none,low
48,0,0,3349,insecure_cookie,high
30,1,1,3350,none,low
49,1,1,3351,none,low
12,0,1,3352,weak_jwt_secret,high
24,1,0,3353,missing_httponly,medium
36,1,1,6954,long_session,medium
35,0,1,652,insecure_cookie,high
54,1,1,3356,none,low
6,1,0,3357,weak_jwt_secret,high
29,0,1,3358,insecure_cookie,high
41,1,1,3359,none,low
40,1,1,3360,none,low
59,0,0,6961,insecure_cookie,high
11,1,1,659,weak_jwt_secret,high
18,1,1,3363,none,low
46,0,1,3364,insecure_cookie,high
24,1,0,3365,missing_httponly,medium
64,1,1,3366,none,low
5,0,1,3367,weak_jwt_secret,high
23,1,1,6968,long_session,medium
34,1,0,666,missing_httponly,medium
29,0,1,3370,insecure_cookie,high
36,1,1,3371,none,low
10,1,1,3372,weak_jwt_secret,high
28,0,0,3373,insecure_cookie,high
39,1,1,3374,none,low
34,1,1,6975,long_session,medium
41,0,1,673,insecure_cookie,high
15,1,0,3377,weak_jwt_secret,high
17,1,1,3378,none,low
44,0,1,3379,insecure_cookie,high
39,1,1,3380,none,low
46,1,0,3381,missing_httponly,medium
9,0,1,6982,weak_jwt_secret,high
22,1,1,680,none,low
32,1,1,3384,none,low
23,0,0,3385,insecure_cookie,high
51,1,1,3386,none,low
14,1,1,3387,weak_jwt_secret,high
27,0,1,3388,insecure_cookie,high
37,1,0,6989,missing_httponly,medium
28,1,1,687,none,low
56,0,1,3391,insecure_cookie,high
8,1,1,3392,weak_jwt_secret,high
16,1,0,3393,missing_httponly,medium
42,0,1,3394,insecure_cookie,high
33,1,1,3395,none,low
61,1,1,6996,long_session,medium
13,0,0,694,weak_jwt_secret,high
21,1,1,3398,none,low
47,1,1,3399,none,low
38,0,1,3400,insecure_cookie,high
33,1,0,3401,missing_httponly,medium
7,1,1,3402,weak_jwt_secret,high
26,0,1,7003,insecure_cookie,high
35,1,1,701,none,low
22,1,0,3405,missing_httponly,medium
38,0,1,3406,insecure_cookie,high
12,1,1,3407,weak_jwt_secret,high
31,1,1,3408,none,low
40,0,0,3409,insecure_cookie,high
27,1,1,7010,long_session,medium
43,1,1,708,none,low
6,0,1,3412,weak_jwt_secret,high
20,1,0,3413,missing_httponly,medium
45,1,1,3414,none,low
32,0,1,3415,insecure_cookie,high
48,1,1,3416,none,low
11,1,0,7017,weak_jwt_secret,high
25,0,1,715,insecure_cookie,high
33,1,1,3419,none,low
37,1,1,3420,none,low
53,0,0,3421,insecure_cookie,high
5,1,1,3422,weak_jwt_secret,high
30,1,1,3423,none,low
38,0,1,7024,insecure_cookie,high
21,1,0,722,missing_httponly,medium
58,1,1,3426,none,low
10,0,1,3427,weak_jwt_secret,high
19,1,1,3428,none,low
43,1,0,3429,missing_httponly,medium
26,0,1,3430,insecure_cookie,high
63,1,1,7031,long_session,medium
15,1,1,729,weak_jwt_secret,high
24,0,0,3433,insecure_cookie,high
48,1,1,3434,none,low
31,1,1,3435,none,low
35,0,1,3436,insecure_cookie,high
9,1,0,3437,weak_jwt_secret,high
29,1,1,7038,long_session,medium
36,0,1,736,insecure_cookie,high
36,1,1,3440,none,low
40,1,0,3441,missing_httponly,medium
14,0,1,3442,weak_jwt_secret,high
18,1,1,3443,none,low
41,1,1,3444,none,low
20,0,0,7045,insecure_cookie,high
45,1,1,743,none,low
8,1,1,3447,weak_jwt_secret,high
23,0,1,3448,insecure_cookie,high
46,1,0,3449,missing_httponly,medium
25,1,1,3450,none,low
50,0,1,3451,insecure_cookie,high
13,1,1,7052,weak_jwt_secret,high
28,1,0,750,missing_httponly,medium
34,0,1,3454,insecure_cookie,high
30,1,1,3455,none,low
55,1,1,3456,none,low
7,0,0,3457,weak_jwt_secret,high
17,1,1,3458,none,low
39,1,1,7059,long_session,medium
35,0,1,757,insecure_cookie,high
60,1,0,3461,missing_httponly,medium
12,1,1,3462,weak_jwt_secret,high
22,0,1,3463,insecure_cookie,high
44,1,1,3464,none,low
40,1,0,3465,missing_httponly,medium
32,0,1,7066,insecure_cookie,high
6,1,1,764,weak_jwt_secret,high
27,1,1,3468,none,low
32,0,0,3469,insecure_cookie,high
24,1,1,3470,none,low
37,1,1,3471,none,low
11,0,1,3472,weak_jwt_secret,high
16,1,0,7073,missing_httponly,medium
37,1,1,771,none,low
29,0,1,3475,insecure_cookie,high
42,1,1,3476,none,low
5,1,0,3477,weak_jwt_secret,high
21,0,1,3478,insecure_cookie,high
42,1,1,3479,none,low
34,1,1,7080,long_session,medium
47,0,0,778,insecure_cookie,high
10,1,1,3482,weak_jwt_secret,high
26,1,1,3483,none,low
47,0,1,3484,insecure_cookie,high
39,1,0,3485,missing_httponly,medium
52,1,1,3486,none,low
15,0,1,7087,weak_jwt_secret,high
31,1,1,785,none,low
35,1,0,3489,missing_httponly,medium
23,0,1,3490,insecure_cookie,high
57,1,1,3491,none,low
9,1,1,3492,weak_jwt_secret,high
20,0,0,3493,insecure_cookie,high
40,1,1,7094,long_session,medium
28,1,1,792,none,low
62,0,1,3496,insecure_cookie,high
14,1,0,3497,weak_jwt_secret,high
25,1,1,3498,none,low
45,0,1,3499,insecure_cookie,high
33,1,1,3500,none,low
34,1,0,7101,missing_httponly,medium
8,0,1,799,weak_jwt_secret,high
30,1,1,3503,none,low
33,1,1,3504,none,low
38,0,0,3505,insecure_cookie,high
39,1,1,3506,none,low
13,1,1,3507,weak_jwt_secret,high
19,0,1,7108,insecure_cookie,high
38,1,0,806,missing_httponly,medium
22,1,1,3510,none,low
44,0,1,3511,insecure_cookie,high
7,1,1,3512,weak_jwt_secret,high
24,1,0,3513,missing_httponly,medium
43,0,1,3514,insecure_cookie,high
27,1,1,7115,long_session,medium
49,1,1,813,none,low
12,0,0,3517,weak_jwt_secret,high
29,1,1,3518,none,low
48,1,1,3519,none,low
32,0,1,3520,insecure_cookie,high
54,1,0,3521,missing_httponly,medium
6,1,1,7122,weak_jwt_secret,high
18,0,1,820,insecure_cookie,high
36,1,1,3524,none,low
37,1,0,3525,missing_httponly,medium
59,0,1,3526,insecure_cookie,high
11,1,1,3527,weak_jwt_secret,high
23,1,1,3528,none,low
41,0,0,7129,insecure_cookie,high
21,1,1,827,none,low
64,1,1,3531,none,low
5,0,1,3532,weak_jwt_secret,high
28,1,0,3533,missing_httponly,medium
46,1,1,3534,none,low
26,0,1,3535,insecure_cookie,high
36,1,1,7136,long_session,medium
10,1,0,834,weak_jwt_secret,high
17,0,1,3538,insecure_cookie,high
34,1,1,3539,none,low
31,1,1,3540,none,low
41,0,0,3541,insecure_cookie,high
15,1,1,3542,weak_jwt_secret,high
22,1,1,7143,long_session,medium
39,0,1,841,insecure_cookie,high
36,1,0,3545,missing_httponly,medium
46,1,1,3546,none,low
9,0,1,3547,weak_jwt_secret,high
27,1,1,3548,none,low
44,1,0,3549,missing_httponly,medium
20,0,1,7150,insecure_cookie,high
51,1,1,848,none,low
14,1,1,3552,weak_jwt_secret,high
16,0,0,3553,insecure_cookie,high
32,1,1,3554,none,low
25,1,1,3555,none,low
56,0,1,3556,insecure_cookie,high
8,1,0,7157,weak_jwt_secret,high
21,1,1,855,none,low
37,0,1,3559,insecure_cookie,high
30,1,1,3560,none,low
61,1,0,3561,missing_httponly,medium
13,0,1,3562,weak_jwt_secret,high
26,1,1,3563,none,low
42,1,1,7164,long_session,medium
35,0,0,862,insecure_cookie,high
33,1,1,3566,none,low
7,1,1,3567,weak_jwt_secret,high
31,0,1,3568,insecure_cookie,high
47,1,0,3569,missing_httponly,medium
40,1,1,3570,none,low
38,0,1,7171,insecure_cookie,high
12,1,1,869,weak_jwt_secret,high
20,1,0,3573,missing_httponly,medium
35,0,1,3574,insecure_cookie,high
24,1,1,3575,none,low
43,1,1,3576,none,low
6,0,0,3577,weak_jwt_secret,high
25,1,1,7178,long_session,medium
40,1,1,876,none,low
29,0,1,3580,insecure_cookie,high
48,1,0,3581,missing_httponly,medium
11,1,1,3582,weak_jwt_secret,high
30,0,1,3583,insecure_cookie,high
45,1,1,3584,none,low
34,1,0,7185,missing_httponly,medium
53,0,1,883,insecure_cookie,high
5,1,1,3587,weak_jwt_secret,high
19,1,1,3588,none,low
33,0,0,3589,insecure_cookie,high
39,1,1,3590,none,low
58,1,1,3591,none,low
10,0,1,7192,weak_jwt_secret,high
24,1,0,890,missing_httponly,medium
38,1,1,3594,none,low
23,0,1,3595,insecure_cookie,high
63,1,1,3596,none,low
15,1,0,3597,weak_jwt_secret,high
29,0,1,3598,insecure_cookie,high
43,1,1,7199,long_session,medium
28,1,1,897,none,low
35,0,0,1801,insecure_cookie,high
9,1,1,1802,weak_jwt_secret,high
48,0,1,1804,insecure_cookie,high
33,1,0,1805,missing_httponly,medium
40,1,1,3606,long_session,medium
14,0,1,904,weak_jwt_secret,high
23,1,1,1808,none,low
36,1,0,1809,missing_httponly,medium
38,0,1,1810,insecure_cookie,high
45,1,1,1811,none,low
8,1,1,1812,weak_jwt_secret,high
28,0,0,3613,insecure_cookie,high
41,1,1,911,none,low
22,1,1,1815,none,low
50,0,1,1816,insecure_cookie,high
13,1,0,1817,weak_jwt_secret,high
46,0,1,1819,insecure_cookie,high
27,1,1,3620,long_session,medium
55,1,0,918,missing_httponly,medium
7,0,1,1822,weak_jwt_secret,high
22,1,1,1823,none,low
34,1,1,1824,none,low
32,0,0,1825,insecure_cookie,high
60,1,1,1826,none,low
12,1,1,3627,weak_jwt_secret,high
27,0,1,925,insecure_cookie,high
39,1,0,1829,missing_httponly,medium
37,1,1,1830,none,low
32,0,1,1831,insecure_cookie,high
6,1,1,1832,weak_jwt_secret,high
44,0,1,3634,insecure_cookie,high
21,1,1,932,none,low
37,1,1,1836,none,low
11,0,0,1837,weak_jwt_secret,high
32,1,1,1839,none,low
26,0,1,1840,insecure_cookie,high
42,1,0,3641,missing_httponly,medium
5,1,1,939,weak_jwt_secret,high
26,0,1,1843,insecure_cookie,high
37,1,1,1844,none,low
31,1,0,1845,missing_httponly,medium
47,0,1,1846,insecure_cookie,high
10,1,1,1847,weak_jwt_secret,high
31,1,1,3648,long_session,medium
42,0,0,946,insecure_cookie,high
36,1,1,1850,none,low
52,1,1,1851,none,low
15,0,1,1852,weak_jwt_secret,high
47,1,1,1854,none,low
20,0,1,3655,insecure_cookie,high
57,1,1,953,none,low
9,1,0,1857,weak_jwt_secret,high
25,0,1,1858,insecure_cookie,high
35,1,1,1859,none,low
25,1,1,1860,none,low
62,0,0,1861,insecure_cookie,high
14,1,1,3662,weak_jwt_secret,high
30,1,1,960,none,low
40,0,1,1864,insecure_cookie,high
30,1,0,1865,missing_httponly,medium
34,1,1,1866,none,low
8,0,1,1867,weak_jwt_secret,high
45,1,0,3669,missing_httponly,medium
35,0,1,967,insecure_cookie,high
39,1,1,1871,none,low
13,1,1,1872,weak_jwt_secret,high
33,1,1,1874,none,low
40,1,1,1875,none,low
44,0,1,3676,insecure_cookie,high
7,1,0,974,weak_jwt_secret,high
29,1,1,1878,none,low
38,0,1,1879,insecure_cookie,high
24,1,1,1880,none,low
49,1,0,1881,missing_httponly,medium
12,0,1,1882,weak_jwt_secret,high
18,1,1,3683,long_session,medium
43,1,1,981,none,low
29,0,0,1885,insecure_cookie,high
54,1,1,1886,none,low
6,1,1,1887,weak_jwt_secret,high
48,1,0,1889,missing_httponly,medium
34,1,1,3690,long_session,medium
59,0,1,988,insecure_cookie,high
11,1,1,1892,weak_jwt_secret,high
28,1,0,1893,missing_httponly,medium
36,0,1,1894,insecure_cookie,high
39,1,1,1895,none,low
64,1,1,1896,none,low
5,0,0,3697,weak_jwt_secret,high
17,1,1,995,none,low
41,1,1,1899,none,low
23,0,1,1900,insecure_cookie,high
36,1,0,1901,missing_httponly,medium
10,1,1,1902,weak_jwt_secret,high
46,1,1,3704,long_session,medium
28,1,0,1002,missing_httponly,medium
41,0,1,1906,insecure_cookie,high
15,1,1,1907,weak_jwt_secret,high
34,0,0,1909,insecure_cookie,high
33,1,1,1910,none,low
46,1,1,3711,long_session,medium
9,0,1,1009,weak_jwt_secret,high
16,1,0,1913,missing_httponly,medium
39,1,1,1914,none,low
38,0,1,1915,insecure_cookie,high
51,1,1,1916,none,low
14,1,0,1917,weak_jwt_secret,high
21,0,1,3718,insecure_cookie,high
44,1,1,1016,none,low
22,1,1,1920,none,low
56,0,0,1921,insecure_cookie,high
8,1,1,1922,weak_jwt_secret,high
32,0,1,1924,insecure_cookie,high
27,1,0,3725,missing_httponly,medium
61,1,1,1023,none,low
13,0,1,1927,weak_jwt_secret,high
31,1,1,1928,none,low
37,1,0,1929,missing_httponly,medium
32,0,1,1930,insecure_cookie,high
33,1,1,1931,none,low
7,1,1,3732,weak_jwt_secret,high
20,0,0,1030,insecure_cookie,high
42,1,1,1934,none,low
37,1,1,1935,none,low
38,0,1,1936,insecure_cookie,high
12,1,0,1937,weak_jwt_secret,high
47,0,1,3739,insecure_cookie,high
21,1,1,1037,none,low
43,1,0,1941,missing_httponly,medium
6,0,1,1942,weak_jwt_secret,high
35,1,1,1944,none,low
26,0,0,1945,insecure_cookie,high
48,1,1,3746,long_session,medium
11,1,1,1044,weak_jwt_secret,high
19,0,1,1948,insecure_cookie,high
40,1,0,1949,missing_httponly,medium
31,1,1,1950,none,low
53,0,1,1951,insecure_cookie,high
5,1,1,1952,weak_jwt_secret,high
24,1,0,3753,missing_httponly,medium
45,0,1,1051,insecure_cookie,high
36,1,1,1955,none,low
58,1,1,1956,none,low
10,0,0,1957,weak_jwt_secret,high
33,1,1,1959,none,low
20,0,1,3760,insecure_cookie,high
63,1,0,1058,missing_httponly,medium
15,1,1,1962,weak_jwt_secret,high
18,0,1,1963,insecure_cookie,high
38,1,1,1964,none,low
25,1,0,1965,missing_httponly,medium
35,0,1,1966,insecure_cookie,high
9,1,1,3767,weak_jwt_secret,high
23,1,1,1065,none,low
43,0,0,1969,insecure_cookie,high
30,1,1,1970,none,low
40,1,1,1971,none,low
14,0,1,1972,weak_jwt_secret,high
48,1,1,3774,long_session,medium
35,0,1,1072,insecure_cookie,high
45,1,1,1976,none,low
8,1,0,1977,weak_jwt_secret,high
36,1,1,1979,none,low
40,1,1,1980,none,low
50,0,0,3781,insecure_cookie,high
13,1,1,1079,weak_jwt_secret,high
22,1,1,1983,none,low
41,0,1,1984,insecure_cookie,high
24,1,0,1985,missing_httponly,medium
55,1,1,1986,none,low
7,0,1,1987,weak_jwt_secret,high
27,1,1,3788,long_session,medium
46,1,0,1086,missing_httponly,medium
29,0,1,1990,insecure_cookie,high
60,1,1,1991,none,low
12,1,1,1992,weak_jwt_secret,high
34,1,1,1994,none,low
34,1,1,3795,long_session,medium
32,0,1,1093,insecure_cookie,high
6,1,0,1997,weak_jwt_secret,high
21,1,1,1998,none,low
39,0,1,1999,insecure_cookie,high
39,1,1,2000,none,low
37,1,0,2001,missing_httponly,medium
11,0,1,3802,weak_jwt_secret,high
26,1,1,1100,none,low
44,1,1,2004,none,low
23,0,0,2005,insecure_cookie,high
42,1,1,2006,none,low
5,1,1,2007,weak_jwt_secret,high
32,1,0,3809,missing_httponly,medium
28,1,1,1107,none,low
47,0,1,2011,insecure_cookie,high
10,1,1,2012,weak_jwt_secret,high
37,0,1,2014,insecure_cookie,high
33,1,1,2015,none,low
52,1,1,3816,long_session,medium
15,0,0,1114,weak_jwt_secret,high
25,1,1,2018,none,low
42,1,1,2019,none,low
38,0,1,2020,insecure_cookie,high
57,1,0,2021,missing_httponly,medium
9,1,1,2022,weak_jwt_secret,high
30,0,1,3823,insecure_cookie,high
47,1,1,1121,none,low
22,1,0,2025,missing_httponly,medium
62,0,1,2026,insecure_cookie,high
14,1,1,2027,weak_jwt_secret,high
35,0,0,2029,insecure_cookie,high
27,1,1,3830,long_session,medium
34,1,1,1128,none,low
8,0,1,2032,weak_jwt_secret,high
24,1,0,2033,missing_httponly,medium
40,1,1,2034,none,low
32,0,1,2035,insecure_cookie,high
39,1,1,2036,none,low
13,1,0,3837,weak_jwt_secret,high
29,0,1,1135,insecure_cookie,high
45,1,1,2039,none,low
37,1,1,2040,none,low
44,0,0,2041,insecure_cookie,high
7,1,1,2042,weak_jwt_secret,high
33,0,1,3844,insecure_cookie,high
21,1,0,1142,missing_httponly,medium
49,1,1,2046,none,low
12,0,1,2047,weak_jwt_secret,high
38,1,0,2049,missing_httponly,medium
26,0,1,2050,insecure_cookie,high
54,1,1,3851,long_session,medium
6,1,1,1149,weak_jwt_secret,high
28,0,0,2053,insecure_cookie,high
43,1,1,2054,none,low
31,1,1,2055,none,low
59,0,1,2056,insecure_cookie,high
11,1,0,2057,weak_jwt_secret,high
17,1,1,3858,long_session,medium
48,0,1,1156,insecure_cookie,high
36,1,1,2060,none,low
64,1,0,2061,missing_httponly,medium
5,0,1,2062,weak_jwt_secret,high
36,1,1,2064,none,low
20,0,0,3865,insecure_cookie,high
36,1,1,1163,none,low
10,1,1,2067,weak_jwt_secret,high
27,0,1,2068,insecure_cookie,high
41,1,0,2069,missing_httponly,medium
25,1,1,2070,none,low
41,0,1,2071,insecure_cookie,high
15,1,1,3872,weak_jwt_secret,high
16,1,0,1170,missing_httponly,medium
46,0,1,2074,insecure_cookie,high
30,1,1,2075,none,low
46,1,1,2076,none,low
9,0,0,2077,weak_jwt_secret,high
34,1,1,3879,long_session,medium
35,0,1,1177,insecure_cookie,high
51,1,0,2081,missing_httponly,medium
14,1,1,2082,weak_jwt_secret,high
39,1,1,2084,none,low
40,1,0,2085,missing_httponly,medium
56,0,1,3886,insecure_cookie,high
8,1,1,1184,weak_jwt_secret,high
31,1,1,2088,none,low
44,0,0,2089,insecure_cookie,high
24,1,1,2090,none,low
61,1,1,2091,none,low
13,0,1,2092,weak_jwt_secret,high
20,1,0,3893,missing_httponly,medium
32,1,1,1191,none,low
29,0,1,2095,insecure_cookie,high
33,1,1,2096,none,low
7,1,0,2097,weak_jwt_secret,high
37,1,1,2099,none,low
34,1,1,3900,long_session,medium
38,0,0,1198,insecure_cookie,high
12,1,1,2102,weak_jwt_secret,high
30,1,1,2103,none,low
42,0,1,2104,insecure_cookie,high
39,1,0,2105,missing_httponly,medium
43,1,1,2106,none,low
6,0,1,3907,weak_jwt_secret,high
19,1,1,1205,none,low
47,1,0,2109,missing_httponly,medium
23,0,1,2110,insecure_cookie,high
48,1,1,2111,none,low
11,1,1,2112,weak_jwt_secret,high
35,1,1,3914,long_session,medium
28,1,1,1212,none,low
53,0,1,2116,insecure_cookie,high
5,1,0,2117,weak_jwt_secret,high
40,0,1,2119,insecure_cookie,high
33,1,1,2120,none,low
58,1,0,3921,missing_httponly,medium
10,0,1,1219,weak_jwt_secret,high
18,1,1,2123,none,low
45,1,1,2124,none,low
38,0,0,2125,insecure_cookie,high
63,1,1,2126,none,low
15,1,1,2127,weak_jwt_secret,high
23,0,1,3928,insecure_cookie,high
33,1,0,1226,missing_httponly,medium
22,1,1,2130,none,low
35,0,1,2131,insecure_cookie,high
9,1,1,2132,weak_jwt_secret,high
38,0,1,2134,insecure_cookie,high
27,1,1,3935,long_session,medium
40,1,1,1233,none,low
14,0,0,2137,weak_jwt_secret,high
17,1,1,2138,none,low
43,1,1,2139,none,low
32,0,1,2140,insecure_cookie,high
45,1,0,2141,missing_httponly,medium
8,1,1,3942,weak_jwt_secret,high
22,0,1,1240,insecure_cookie,high
48,1,1,2144,none,low
37,1,0,2145,missing_httponly,medium
50,0,1,2146,insecure_cookie,high
13,1,1,2147,weak_jwt_secret,high
36,0,0,3949,insecure_cookie,high
21,1,1,1247,none,low
55,1,1,2151,none,low
7,0,1,2152,weak_jwt_secret,high
41,1,1,2154,none,low
26,0,1,2155,insecure_cookie,high
60,1,1,3956,long_session,medium
12,1,0,1254,weak_jwt_secret,high
21,0,1,2158,insecure_cookie,high
46,1,1,2159,none,low
31,1,1,2160,none,low
32,0,0,2161,insecure_cookie,high
6,1,1,2162,weak_jwt_secret,high
26,1,1,3963,long_session,medium
34,0,1,1261,insecure_cookie,high
36,1,0,2165,missing_httponly,medium
37,1,1,2166,none,low
11,0,1,2167,weak_jwt_secret,high
39,1,0,2169,missing_httponly,medium
20,0,1,3970,insecure_cookie,high
42,1,1,1268,none,low
5,1,1,2172,weak_jwt_secret,high
20,0,0,2173,insecure_cookie,high
44,1,1,2174,none,low
25,1,1,2175,none,low
47,0,1,2176,insecure_cookie,high
10,1,0,3977,weak_jwt_secret,high
25,1,1,1275,none,low
32,0,1,2179,insecure_cookie,high
30,1,1,2180,none,low
52,1,0,2181,missing_httponly,medium
15,0,1,2182,weak_jwt_secret,high
37,1,1,3984,long_session,medium
35,0,0,1282,insecure_cookie,high
57,1,1,2186,none,low
9,1,1,2187,weak_jwt_secret,high
42,1,0,2189,missing_httponly,medium
40,1,1,2190,none,low
62,0,1,3991,insecure_cookie,high
14,1,1,1289,weak_jwt_secret,high
24,1,0,2193,missing_httponly,medium
47,0,1,2194,insecure_cookie,high
24,1,1,2195,none,low
34,1,1,2196,none,low
8,0,0,2197,weak_jwt_secret,high
29,1,1,3998,long_session,medium
35,1,1,1296,none,low
29,0,1,2200,insecure_cookie,high
39,1,0,2201,missing_httponly,medium
13,1,1,2202,weak_jwt_secret,high
40,1,1,2204,none,low
34,1,0,4005,missing_httponly,medium
44,0,1,1303,insecure_cookie,high
7,1,1,2207,weak_jwt_secret,high
23,1,1,2208,none,low
45,0,0,2209,insecure_cookie,high
39,1,1,2210,none,low
49,1,1,2211,none,low
12,0,1,4012,weak_jwt_secret,high
28,1,0,1310,missing_httponly,medium
33,1,1,2214,none,low
23,0,1,2215,insecure_cookie,high
54,1,1,2216,none,low
6,1,0,2217,weak_jwt_secret,high
38,1,1,4019,long_session,medium
28,1,1,1317,none,low
59,0,0,2221,insecure_cookie,high
11,1,1,2222,weak_jwt_secret,high
43,0,1,2224,insecure_cookie,high
33,1,0,2225,missing_httponly,medium
64,1,1,4026,long_session,medium
5,0,1,1324,weak_jwt_secret,high
27,1,1,2228,none,low
48,1,0,2229,missing_httponly,medium
38,0,1,2230,insecure_cookie,high
36,1,1,2231,none,low
10,1,1,2232,weak_jwt_secret,high
16,0,0,4033,insecure_cookie,high
36,1,1,1331,none,low
22,1,1,2235,none,low
41,0,1,2236,insecure_cookie,high
15,1,0,2237,weak_jwt_secret,high
41,0,1,2239,insecure_cookie,high
27,1,1,4040,long_session,medium
46,1,0,1338,missing_httponly,medium
9,0,1,2242,weak_jwt_secret,high
26,1,1,2243,none,low
46,1,1,2244,none,low
32,0,0,2245,insecure_cookie,high
51,1,1,2246,none,low
14,1,1,4047,weak_jwt_secret,high
31,0,1,1345,insecure_cookie,high
34,1,0,2249,missing_httponly,medium
37,1,1,2250,none,low
56,0,1,2251,insecure_cookie,high
8,1,1,2252,weak_jwt_secret,high
39,0,1,4054,insecure_cookie,high
21,1,1,1352,none,low
61,1,1,2256,none,low
13,0,0,2257,weak_jwt_secret,high
44,1,1,2259,none,low
26,0,1,2260,insecure_cookie,high
33,1,0,4061,missing_httponly,medium
7,1,1,1359,weak_jwt_secret,high
30,0,1,2263,insecure_cookie,high
32,1,1,2264,none,low
31,1,0,2265,missing_httponly,medium
38,0,1,2266,insecure_cookie,high
12,1,1,2267,weak_jwt_secret,high
19,1,1,4068,long_session,medium
37,0,0,1366,insecure_cookie,high
36,1,1,2270,none,low
43,1,1,2271,none,low
6,0,1,2272,weak_jwt_secret,high
42,1,1,2274,none,low
20,0,1,4075,insecure_cookie,high
48,1,1,1373,none,low
11,1,0,2277,weak_jwt_secret,high
29,0,1,2278,insecure_cookie,high
47,1,1,2279,none,low
25,1,1,2280,none,low
53,0,0,2281,insecure_cookie,high
5,1,1,4082,weak_jwt_secret,high
18,1,1,1380,none,low
35,0,1,2284,insecure_cookie,high
30,1,0,2285,missing_httponly,medium
58,1,1,2286,none,low
10,0,1,2287,weak_jwt_secret,high
40,1,0,4089,missing_httponly,medium
35,0,1,1387,insecure_cookie,high
63,1,1,2291,none,low
15,1,1,2292,weak_jwt_secret,high
45,1,1,2294,none,low
40,1,1,2295,none,low
35,0,1,4096,insecure_cookie,high
9,1,0,1394,weak_jwt_secret,high
17,1,1,2298,none,low
33,0,1,2299,insecure_cookie,high
24,1,1,2300,none,low
40,1,0,2301,missing_httponly,medium
14,0,1,2302,weak_jwt_secret,high
22,1,1,4103,long_session,medium
38,1,1,1401,none,low
29,0,0,2305,insecure_cookie,high
45,1,1,2306,none,low
8,1,1,2307,weak_jwt_secret,high
43,1,0,2309,missing_httponly,medium
34,1,1,4110,long_session,medium
50,0,1,1408,insecure_cookie,high
13,1,1,2312,weak_jwt_secret,high
16,1,0,2313,missing_httponly,medium
48,0,1,2314,insecure_cookie,high
39,1,1,2315,none,low
55,1,1,2316,none,low
7,0,0,4117,weak_jwt_secret,high
21,1,1,1415,none,low
36,1,1,2319,none,low
23,0,1,2320,insecure_cookie,high
